region_code,region_name,division_code,division_name,state_abbr,state_code,state_name,year,race,povrate15,childpovrate15,obese_pct,highbloodpress_pct,diabetes_pct,foodinsec_15_17,popestimate,npopchg,births,deaths,naturalinc,internationalmig,domesticmig,netmig,residual,rbirth,rdeath,rnaturalinc,rinternationalmig,rdomesticmig,rnetmig,percap_real_inc,employment_10,employment_20,employment_40,employment_50,employment_60,employment_70,employment_80,employment_90,employment_100,employment_200,employment_300,employment_400,employment_500,employment_600,employment_700,employment_800,employment_900,employment_1000,employment_1100,employment_1200,employment_1300,employment_1400,employment_1500,employment_1600,employment_1700,employment_1800,employment_1900,employment_2000,employment_2001,employment_2002,employment_2010,employment_2011,employment_2012
3,South,6,East South Central,MS,28,Mississippi,2018,2,25.22439024390243,35.65243902439023,45.7,,,12.79999999999998,2981020,-7490,36832,31603,5229,2013,-14775,-12762,43,12.34,10.588103,1.7518967,.67442495,-4.9501386,-4.2757134,41051,1601728,1217171,384557,29914,354643,39076,1562652,1292856,15124,10626,8300,84259,150849,38825,170395,67468,14409,59582,54351,58714,13826,104376,25173,161645,20389,136850,97695,269796,25194,26842,217760,64283,153477
3,South,6,East South Central,MS,28,Mississippi,2018,3,25.22439024390243,35.65243902439023,,,,12.79999999999998,2981020,-7490,36832,31603,5229,2013,-14775,-12762,43,12.34,10.588103,1.7518967,.67442495,-4.9501386,-4.2757134,41051,1601728,1217171,384557,29914,354643,39076,1562652,1292856,15124,10626,8300,84259,150849,38825,170395,67468,14409,59582,54351,58714,13826,104376,25173,161645,20389,136850,97695,269796,25194,26842,217760,64283,153477
3,South,6,East South Central,MS,28,Mississippi,2018,4,25.22439024390243,35.65243902439023,,,,12.79999999999998,2981020,-7490,36832,31603,5229,2013,-14775,-12762,43,12.34,10.588103,1.7518967,.67442495,-4.9501386,-4.2757134,41051,1601728,1217171,384557,29914,354643,39076,1562652,1292856,15124,10626,8300,84259,150849,38825,170395,67468,14409,59582,54351,58714,13826,104376,25173,161645,20389,136850,97695,269796,25194,26842,217760,64283,153477
3,South,6,East South Central,MS,28,Mississippi,2018,5,25.22439024390243,35.65243902439023,,,,12.79999999999998,2981020,-7490,36832,31603,5229,2013,-14775,-12762,43,12.34,10.588103,1.7518967,.67442495,-4.9501386,-4.2757134,41051,1601728,1217171,384557,29914,354643,39076,1562652,1292856,15124,10626,8300,84259,150849,38825,170395,67468,14409,59582,54351,58714,13826,104376,25173,161645,20389,136850,97695,269796,25194,26842,217760,64283,153477
3,South,6,East South Central,MS,28,Mississippi,2018,6,25.22439024390243,35.65243902439023,,,,12.79999999999998,2981020,-7490,36832,31603,5229,2013,-14775,-12762,43,12.34,10.588103,1.7518967,.67442495,-4.9501386,-4.2757134,41051,1601728,1217171,384557,29914,354643,39076,1562652,1292856,15124,10626,8300,84259,150849,38825,170395,67468,14409,59582,54351,58714,13826,104376,25173,161645,20389,136850,97695,269796,25194,26842,217760,64283,153477
3,South,6,East South Central,MS,28,Mississippi,2018,7,25.22439024390243,35.65243902439023,,,,12.79999999999998,2981020,-7490,36832,31603,5229,2013,-14775,-12762,43,12.34,10.588103,1.7518967,.67442495,-4.9501386,-4.2757134,41051,1601728,1217171,384557,29914,354643,39076,1562652,1292856,15124,10626,8300,84259,150849,38825,170395,67468,14409,59582,54351,58714,13826,104376,25173,161645,20389,136850,97695,269796,25194,26842,217760,64283,153477
2,Midwest,4,West North Central,MO,29,Missouri,2018,1,17.28260869565217,25.23826086956523,33.1,,,17.20000000000003,6121623,14953,72323,60322,12001,5755,-2697,3058,-106,11.828797,9.8659725,1.9628251,.94125974,-.44110817,.50015157,49266,3776360,2971173,805187,86951,718236,94314,3682046,3210204,14240,7457,12231,194211,286967,131311,382051,142589,56801,200886,163141,230077,69892,207921,87387,454678,76444,281613,210307,471842,58438,35133,378271,104940,273331
2,Midwest,4,West North Central,MO,29,Missouri,2018,2,17.28260869565217,25.23826086956523,45.3,,,17.20000000000003,6121623,14953,72323,60322,12001,5755,-2697,3058,-106,11.828797,9.8659725,1.9628251,.94125974,-.44110817,.50015157,49266,3776360,2971173,805187,86951,718236,94314,3682046,3210204,14240,7457,12231,194211,286967,131311,382051,142589,56801,200886,163141,230077,69892,207921,87387,454678,76444,281613,210307,471842,58438,35133,378271,104940,273331
2,Midwest,4,West North Central,MO,29,Missouri,2018,3,17.28260869565217,25.23826086956523,54.1,,,17.20000000000003,6121623,14953,72323,60322,12001,5755,-2697,3058,-106,11.828797,9.8659725,1.9628251,.94125974,-.44110817,.50015157,49266,3776360,2971173,805187,86951,718236,94314,3682046,3210204,14240,7457,12231,194211,286967,131311,382051,142589,56801,200886,163141,230077,69892,207921,87387,454678,76444,281613,210307,471842,58438,35133,378271,104940,273331
2,Midwest,4,West North Central,MO,29,Missouri,2018,4,17.28260869565217,25.23826086956523,,,,17.20000000000003,6121623,14953,72323,60322,12001,5755,-2697,3058,-106,11.828797,9.8659725,1.9628251,.94125974,-.44110817,.50015157,49266,3776360,2971173,805187,86951,718236,94314,3682046,3210204,14240,7457,12231,194211,286967,131311,382051,142589,56801,200886,163141,230077,69892,207921,87387,454678,76444,281613,210307,471842,58438,35133,378271,104940,273331
2,Midwest,4,West North Central,MO,29,Missouri,2018,5,17.28260869565217,25.23826086956523,,,,17.20000000000003,6121623,14953,72323,60322,12001,5755,-2697,3058,-106,11.828797,9.8659725,1.9628251,.94125974,-.44110817,.50015157,49266,3776360,2971173,805187,86951,718236,94314,3682046,3210204,14240,7457,12231,194211,286967,131311,382051,142589,56801,200886,163141,230077,69892,207921,87387,454678,76444,281613,210307,471842,58438,35133,378271,104940,273331
2,Midwest,4,West North Central,MO,29,Missouri,2018,6,17.28260869565217,25.23826086956523,40.7,,,17.20000000000003,6121623,14953,72323,60322,12001,5755,-2697,3058,-106,11.828797,9.8659725,1.9628251,.94125974,-.44110817,.50015157,49266,3776360,2971173,805187,86951,718236,94314,3682046,3210204,14240,7457,12231,194211,286967,131311,382051,142589,56801,200886,163141,230077,69892,207921,87387,454678,76444,281613,210307,471842,58438,35133,378271,104940,273331
2,Midwest,4,West North Central,MO,29,Missouri,2018,7,17.28260869565217,25.23826086956523,50.8,,,17.20000000000003,6121623,14953,72323,60322,12001,5755,-2697,3058,-106,11.828797,9.8659725,1.9628251,.94125974,-.44110817,.50015157,49266,3776360,2971173,805187,86951,718236,94314,3682046,3210204,14240,7457,12231,194211,286967,131311,382051,142589,56801,200886,163141,230077,69892,207921,87387,454678,76444,281613,210307,471842,58438,35133,378271,104940,273331
4,West,8,Mountain,MT,30,Montana,2018,1,15.30892857142857,20.88392857142856,26,,,11.39999999999999,1060665,8183,11552,9666,1886,288,5996,6284,13,10.933456,9.1484404,1.7850155,.27257925,5.6749482,5.9475274,48140,683974,494412,189562,22865,166697,29606,654368,558944,8197,10627,2973,48851,25162,19333,75295,21135,8416,26664,38943,39759,2717,26524,9433,77341,21512,59714,36348,95424,13244,7785,74395,26547,47848
4,West,8,Mountain,MT,30,Montana,2018,2,15.30892857142857,20.88392857142856,,,,11.39999999999999,1060665,8183,11552,9666,1886,288,5996,6284,13,10.933456,9.1484404,1.7850155,.27257925,5.6749482,5.9475274,48140,683974,494412,189562,22865,166697,29606,654368,558944,8197,10627,2973,48851,25162,19333,75295,21135,8416,26664,38943,39759,2717,26524,9433,77341,21512,59714,36348,95424,13244,7785,74395,26547,47848
4,West,8,Mountain,MT,30,Montana,2018,3,15.30892857142857,20.88392857142856,41.4,,,11.39999999999999,1060665,8183,11552,9666,1886,288,5996,6284,13,10.933456,9.1484404,1.7850155,.27257925,5.6749482,5.9475274,48140,683974,494412,189562,22865,166697,29606,654368,558944,8197,10627,2973,48851,25162,19333,75295,21135,8416,26664,38943,39759,2717,26524,9433,77341,21512,59714,36348,95424,13244,7785,74395,26547,47848
4,West,8,Mountain,MT,30,Montana,2018,4,15.30892857142857,20.88392857142856,,,,11.39999999999999,1060665,8183,11552,9666,1886,288,5996,6284,13,10.933456,9.1484404,1.7850155,.27257925,5.6749482,5.9475274,48140,683974,494412,189562,22865,166697,29606,654368,558944,8197,10627,2973,48851,25162,19333,75295,21135,8416,26664,38943,39759,2717,26524,9433,77341,21512,59714,36348,95424,13244,7785,74395,26547,47848
4,West,8,Mountain,MT,30,Montana,2018,5,15.30892857142857,20.88392857142856,,,,11.39999999999999,1060665,8183,11552,9666,1886,288,5996,6284,13,10.933456,9.1484404,1.7850155,.27257925,5.6749482,5.9475274,48140,683974,494412,189562,22865,166697,29606,654368,558944,8197,10627,2973,48851,25162,19333,75295,21135,8416,26664,38943,39759,2717,26524,9433,77341,21512,59714,36348,95424,13244,7785,74395,26547,47848
4,West,8,Mountain,MT,30,Montana,2018,6,15.30892857142857,20.88392857142856,31.2,,,11.39999999999999,1060665,8183,11552,9666,1886,288,5996,6284,13,10.933456,9.1484404,1.7850155,.27257925,5.6749482,5.9475274,48140,683974,494412,189562,22865,166697,29606,654368,558944,8197,10627,2973,48851,25162,19333,75295,21135,8416,26664,38943,39759,2717,26524,9433,77341,21512,59714,36348,95424,13244,7785,74395,26547,47848
4,West,8,Mountain,MT,30,Montana,2018,7,15.30892857142857,20.88392857142856,23.7,,,11.39999999999999,1060665,8183,11552,9666,1886,288,5996,6284,13,10.933456,9.1484404,1.7850155,.27257925,5.6749482,5.9475274,48140,683974,494412,189562,22865,166697,29606,654368,558944,8197,10627,2973,48851,25162,19333,75295,21135,8416,26664,38943,39759,2717,26524,9433,77341,21512,59714,36348,95424,13244,7785,74395,26547,47848
2,Midwest,4,West North Central,NE,31,Nebraska,2018,1,11.7236559139785,16.41290322580645,34,,,14.40000000000001,1925614,9667,25470,15731,9739,3280,-3334,-54,-18,13.260235,8.1898994,5.0703349,1.7076392,-1.7357527,-.028113572,54783,1329836,1048136,281700,38221,243479,54821,1275015,1099277,11514,2612,1264,76370,103527,43197,133819,66103,20334,85180,50898,65791,22874,66620,24027,145792,26016,83746,69593,175738,16844,12634,146260,34048,112212
2,Midwest,4,West North Central,NE,31,Nebraska,2018,2,11.7236559139785,16.41290322580645,42.5,,,14.40000000000001,1925614,9667,25470,15731,9739,3280,-3334,-54,-18,13.260235,8.1898994,5.0703349,1.7076392,-1.7357527,-.028113572,54783,1329836,1048136,281700,38221,243479,54821,1275015,1099277,11514,2612,1264,76370,103527,43197,133819,66103,20334,85180,50898,65791,22874,66620,24027,145792,26016,83746,69593,175738,16844,12634,146260,34048,112212
2,Midwest,4,West North Central,NE,31,Nebraska,2018,3,11.7236559139785,16.41290322580645,43.4,,,14.40000000000001,1925614,9667,25470,15731,9739,3280,-3334,-54,-18,13.260235,8.1898994,5.0703349,1.7076392,-1.7357527,-.028113572,54783,1329836,1048136,281700,38221,243479,54821,1275015,1099277,11514,2612,1264,76370,103527,43197,133819,66103,20334,85180,50898,65791,22874,66620,24027,145792,26016,83746,69593,175738,16844,12634,146260,34048,112212
2,Midwest,4,West North Central,NE,31,Nebraska,2018,4,11.7236559139785,16.41290322580645,,,,14.40000000000001,1925614,9667,25470,15731,9739,3280,-3334,-54,-18,13.260235,8.1898994,5.0703349,1.7076392,-1.7357527,-.028113572,54783,1329836,1048136,281700,38221,243479,54821,1275015,1099277,11514,2612,1264,76370,103527,43197,133819,66103,20334,85180,50898,65791,22874,66620,24027,145792,26016,83746,69593,175738,16844,12634,146260,34048,112212
2,Midwest,4,West North Central,NE,31,Nebraska,2018,5,11.7236559139785,16.41290322580645,,,,14.40000000000001,1925614,9667,25470,15731,9739,3280,-3334,-54,-18,13.260235,8.1898994,5.0703349,1.7076392,-1.7357527,-.028113572,54783,1329836,1048136,281700,38221,243479,54821,1275015,1099277,11514,2612,1264,76370,103527,43197,133819,66103,20334,85180,50898,65791,22874,66620,24027,145792,26016,83746,69593,175738,16844,12634,146260,34048,112212
2,Midwest,4,West North Central,NE,31,Nebraska,2018,6,11.7236559139785,16.41290322580645,37.4,,,14.40000000000001,1925614,9667,25470,15731,9739,3280,-3334,-54,-18,13.260235,8.1898994,5.0703349,1.7076392,-1.7357527,-.028113572,54783,1329836,1048136,281700,38221,243479,54821,1275015,1099277,11514,2612,1264,76370,103527,43197,133819,66103,20334,85180,50898,65791,22874,66620,24027,145792,26016,83746,69593,175738,16844,12634,146260,34048,112212
2,Midwest,4,West North Central,NE,31,Nebraska,2018,7,11.7236559139785,16.41290322580645,34.2,,,14.40000000000001,1925614,9667,25470,15731,9739,3280,-3334,-54,-18,13.260235,8.1898994,5.0703349,1.7076392,-1.7357527,-.028113572,54783,1329836,1048136,281700,38221,243479,54821,1275015,1099277,11514,2612,1264,76370,103527,43197,133819,66103,20334,85180,50898,65791,22874,66620,24027,145792,26016,83746,69593,175738,16844,12634,146260,34048,112212
4,West,8,Mountain,NV,32,Nevada,2018,1,13.30588235294118,19.3,27.6,,,9,3027341,57436,35700,25146,10554,-992,47650,46658,224,11.905464,8.385849,3.5196154,-.3308185,15.890627,15.559809,47929,1847969,1419789,428180,2982,425198,5103,1842866,1665179,1978,18355,4393,108503,61598,43048,180565,108072,21643,91043,107155,103781,33763,133274,18547,148637,58847,330764,91213,177687,19305,18335,140047,36615,103432
4,West,8,Mountain,NV,32,Nevada,2018,2,13.30588235294118,19.3,43.6,,,9,3027341,57436,35700,25146,10554,-992,47650,46658,224,11.905464,8.385849,3.5196154,-.3308185,15.890627,15.559809,47929,1847969,1419789,428180,2982,425198,5103,1842866,1665179,1978,18355,4393,108503,61598,43048,180565,108072,21643,91043,107155,103781,33763,133274,18547,148637,58847,330764,91213,177687,19305,18335,140047,36615,103432
4,West,8,Mountain,NV,32,Nevada,2018,3,13.30588235294118,19.3,28.7,,,9,3027341,57436,35700,25146,10554,-992,47650,46658,224,11.905464,8.385849,3.5196154,-.3308185,15.890627,15.559809,47929,1847969,1419789,428180,2982,425198,5103,1842866,1665179,1978,18355,4393,108503,61598,43048,180565,108072,21643,91043,107155,103781,33763,133274,18547,148637,58847,330764,91213,177687,19305,18335,140047,36615,103432
4,West,8,Mountain,NV,32,Nevada,2018,4,13.30588235294118,19.3,,,,9,3027341,57436,35700,25146,10554,-992,47650,46658,224,11.905464,8.385849,3.5196154,-.3308185,15.890627,15.559809,47929,1847969,1419789,428180,2982,425198,5103,1842866,1665179,1978,18355,4393,108503,61598,43048,180565,108072,21643,91043,107155,103781,33763,133274,18547,148637,58847,330764,91213,177687,19305,18335,140047,36615,103432
4,West,8,Mountain,NV,32,Nevada,2018,5,13.30588235294118,19.3,,,,9,3027341,57436,35700,25146,10554,-992,47650,46658,224,11.905464,8.385849,3.5196154,-.3308185,15.890627,15.559809,47929,1847969,1419789,428180,2982,425198,5103,1842866,1665179,1978,18355,4393,108503,61598,43048,180565,108072,21643,91043,107155,103781,33763,133274,18547,148637,58847,330764,91213,177687,19305,18335,140047,36615,103432
4,West,8,Mountain,NV,32,Nevada,2018,6,13.30588235294118,19.3,20.2,,,9,3027341,57436,35700,25146,10554,-992,47650,46658,224,11.905464,8.385849,3.5196154,-.3308185,15.890627,15.559809,47929,1847969,1419789,428180,2982,425198,5103,1842866,1665179,1978,18355,4393,108503,61598,43048,180565,108072,21643,91043,107155,103781,33763,133274,18547,148637,58847,330764,91213,177687,19305,18335,140047,36615,103432
4,West,8,Mountain,NV,32,Nevada,2018,7,13.30588235294118,19.3,33.5,,,9,3027341,57436,35700,25146,10554,-992,47650,46658,224,11.905464,8.385849,3.5196154,-.3308185,15.890627,15.559809,47929,1847969,1419789,428180,2982,425198,5103,1842866,1665179,1978,18355,4393,108503,61598,43048,180565,108072,21643,91043,107155,103781,33763,133274,18547,148637,58847,330764,91213,177687,19305,18335,140047,36615,103432
1,Northeast,1,New England,NH,33,New Hampshire,2018,1,9.970000000000001,14.2,30,,,13.5,1353465,4678,12023,12378,-355,2292,2784,5076,-43,8.8985043,9.1612473,-.2627438,1.6963629,2.0605037,3.7568665,53588,892389,688974,203415,3851,199564,5162,887227,792923,2991,1232,2248,54173,75684,31101,111997,21081,15202,42573,41403,64565,10066,48403,32293,103368,24013,65198,45332,94304,7772,4600,81932,24849,57083
1,Northeast,1,New England,NH,33,New Hampshire,2018,2,9.970000000000001,14.2,,,,13.5,1353465,4678,12023,12378,-355,2292,2784,5076,-43,8.8985043,9.1612473,-.2627438,1.6963629,2.0605037,3.7568665,53588,892389,688974,203415,3851,199564,5162,887227,792923,2991,1232,2248,54173,75684,31101,111997,21081,15202,42573,41403,64565,10066,48403,32293,103368,24013,65198,45332,94304,7772,4600,81932,24849,57083
1,Northeast,1,New England,NH,33,New Hampshire,2018,3,9.970000000000001,14.2,,,,13.5,1353465,4678,12023,12378,-355,2292,2784,5076,-43,8.8985043,9.1612473,-.2627438,1.6963629,2.0605037,3.7568665,53588,892389,688974,203415,3851,199564,5162,887227,792923,2991,1232,2248,54173,75684,31101,111997,21081,15202,42573,41403,64565,10066,48403,32293,103368,24013,65198,45332,94304,7772,4600,81932,24849,57083
1,Northeast,1,New England,NH,33,New Hampshire,2018,4,9.970000000000001,14.2,,,,13.5,1353465,4678,12023,12378,-355,2292,2784,5076,-43,8.8985043,9.1612473,-.2627438,1.6963629,2.0605037,3.7568665,53588,892389,688974,203415,3851,199564,5162,887227,792923,2991,1232,2248,54173,75684,31101,111997,21081,15202,42573,41403,64565,10066,48403,32293,103368,24013,65198,45332,94304,7772,4600,81932,24849,57083
1,Northeast,1,New England,NH,33,New Hampshire,2018,5,9.970000000000001,14.2,,,,13.5,1353465,4678,12023,12378,-355,2292,2784,5076,-43,8.8985043,9.1612473,-.2627438,1.6963629,2.0605037,3.7568665,53588,892389,688974,203415,3851,199564,5162,887227,792923,2991,1232,2248,54173,75684,31101,111997,21081,15202,42573,41403,64565,10066,48403,32293,103368,24013,65198,45332,94304,7772,4600,81932,24849,57083
1,Northeast,1,New England,NH,33,New Hampshire,2018,6,9.970000000000001,14.2,28.9,,,13.5,1353465,4678,12023,12378,-355,2292,2784,5076,-43,8.8985043,9.1612473,-.2627438,1.6963629,2.0605037,3.7568665,53588,892389,688974,203415,3851,199564,5162,887227,792923,2991,1232,2248,54173,75684,31101,111997,21081,15202,42573,41403,64565,10066,48403,32293,103368,24013,65198,45332,94304,7772,4600,81932,24849,57083
1,Northeast,1,New England,NH,33,New Hampshire,2018,7,9.970000000000001,14.2,21.8,,,13.5,1353465,4678,12023,12378,-355,2292,2784,5076,-43,8.8985043,9.1612473,-.2627438,1.6963629,2.0605037,3.7568665,53588,892389,688974,203415,3851,199564,5162,887227,792923,2991,1232,2248,54173,75684,31101,111997,21081,15202,42573,41403,64565,10066,48403,32293,103368,24013,65198,45332,94304,7772,4600,81932,24849,57083
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,1,10.42380952380952,15.00476190476191,25.8,,,9.400000000000002,8886025,500,100724,75450,25274,26340,-51151,-24811,37,11.335421,8.4910994,2.8443215,2.9642885,-5.7565041,-2.7922156,54237,5549186,4221213,1327973,8823,1319150,17688,5531498,4919386,6809,3010,16473,254846,263463,238799,542707,305798,88723,352549,343912,467725,95106,354148,137316,664638,129135,353194,301035,612112,48590,24975,538547,141470,397077
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,2,10.42380952380952,15.00476190476191,34,,,9.400000000000002,8886025,500,100724,75450,25274,26340,-51151,-24811,37,11.335421,8.4910994,2.8443215,2.9642885,-5.7565041,-2.7922156,54237,5549186,4221213,1327973,8823,1319150,17688,5531498,4919386,6809,3010,16473,254846,263463,238799,542707,305798,88723,352549,343912,467725,95106,354148,137316,664638,129135,353194,301035,612112,48590,24975,538547,141470,397077
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,3,10.42380952380952,15.00476190476191,,,,9.400000000000002,8886025,500,100724,75450,25274,26340,-51151,-24811,37,11.335421,8.4910994,2.8443215,2.9642885,-5.7565041,-2.7922156,54237,5549186,4221213,1327973,8823,1319150,17688,5531498,4919386,6809,3010,16473,254846,263463,238799,542707,305798,88723,352549,343912,467725,95106,354148,137316,664638,129135,353194,301035,612112,48590,24975,538547,141470,397077
